results_block correlations report | dataset=somos
procedures: global_concat, global_rm, block_concat, block_rm
internal consistency: concat vs rm (global), concat vs rm (block)

1) correlations to target — global concat
tr     label                     system          mode      variant         PCC         SRCC        KTAU        n
27     w2v2-large + Conv         061             reverse   long_pause_noi  0.610248    0.105090    0.058201    28
27     w2v2-large + Conv         061             reverse   no_pause        0.616545    0.261631    0.195767    28
27     w2v2-large + Conv         061             reverse   original        0.660000    0.287904    0.232804    28
27     w2v2-large + Conv         110             reverse   long_pause      0.734032    0.318802    0.185939    47
27     w2v2-large + Conv         110             reverse   long_pause_noi  0.772956    0.281105    0.135985    47
27     w2v2-large + Conv         110             reverse   no_pause        0.609203    0.459991    0.328400    47
27     w2v2-large + Conv         110             reverse   original        0.608146    0.661193    0.481961    47
27     w2v2-large + Conv         124             reverse   long_pause      -0.640928   -0.607283   -0.411765   35
27     w2v2-large + Conv         124             reverse   long_pause_noi  -0.587241   -0.564986   -0.374790   35
27     w2v2-large + Conv         124             reverse   no_pause        0.008348    0.367787    0.277311    35
27     w2v2-large + Conv         124             reverse   original        -0.034309   0.195798    0.136134    35
27     w2v2-large + Conv         191             reverse   long_pause      0.248370    0.318759    0.222896    55
27     w2v2-large + Conv         191             reverse   long_pause_noi  0.690857    0.458586    0.329293    55
27     w2v2-large + Conv         191             reverse   no_pause        -0.026289   0.225180    0.181145    55
27     w2v2-large + Conv         191             reverse   original        0.214219    0.319913    0.244444    55
27     w2v2-large + Conv         057             forward   long_pause      0.280803    0.399393    0.249663    39
27     w2v2-large + Conv         057             forward   long_pause_noi  0.495700    0.244939    0.155196    39
27     w2v2-large + Conv         057             forward   no_pause        -0.059828   0.346356    0.217274    39
27     w2v2-large + Conv         057             forward   original        0.007001    0.357692    0.222672    39
27     w2v2-large + Conv         061             forward   long_pause      0.378724    0.596606    0.481481    28
27     w2v2-large + Conv         061             forward   long_pause_noi  -0.366486   -0.588944   -0.476190   28
27     w2v2-large + Conv         061             forward   no_pause        0.441090    0.631637    0.539683    28
27     w2v2-large + Conv         061             forward   original        0.471918    0.633826    0.544974    28
27     w2v2-large + Conv         110             forward   long_pause      0.737646    0.901827    0.711378    47
27     w2v2-large + Conv         110             forward   long_pause_noi  0.472696    0.755088    0.602220    47
27     w2v2-large + Conv         110             forward   no_pause        0.792698    0.918941    0.746531    47
27     w2v2-large + Conv         110             forward   original        0.731337    0.907146    0.737280    47
27     w2v2-large + Conv         124             forward   long_pause      -0.355821   -0.295798   -0.186555   35
27     w2v2-large + Conv         124             forward   long_pause_noi  -0.322924   -0.147619   -0.089076   35
27     w2v2-large + Conv         124             forward   no_pause        -0.489709   -0.321569   -0.213445   35
27     w2v2-large + Conv         124             forward   original        -0.531864   -0.324650   -0.200000   35
27     w2v2-large + Conv         191             forward   long_pause      0.816644    0.747908    0.552862    55
27     w2v2-large + Conv         191             forward   long_pause_noi  -0.215986   -0.329004   -0.248485   55
27     w2v2-large + Conv         191             forward   no_pause        0.835569    0.723737    0.509764    55
27     w2v2-large + Conv         191             forward   original        0.897285    0.722872    0.516498    55

2) correlations to target — global running mean
tr     label                     system          mode      variant         PCC         SRCC        KTAU        n
18     w2v2-base + Transformer   057             random    long_pause      0.797837    0.707085    0.524966    39
18     w2v2-base + Transformer   057             random    long_pause_noi  0.877620    0.703846    0.535762    39
18     w2v2-base + Transformer   057             random    no_pause        -0.684850   -0.407287   -0.236167   39
18     w2v2-base + Transformer   057             random    original        -0.681978   -0.428543   -0.255061   39
18     w2v2-base + Transformer   061             random    long_pause      -0.499726   -0.218938   -0.121693   28
18     w2v2-base + Transformer   061             random    long_pause_noi  -0.536049   -0.276409   -0.142857   28
18     w2v2-base + Transformer   061             random    no_pause        -0.195624   0.259989    0.164021    28
18     w2v2-base + Transformer   061             random    original        0.139816    0.431856    0.275132    28
18     w2v2-base + Transformer   110             random    long_pause      -0.035791   -0.346554   -0.254394   47
18     w2v2-base + Transformer   110             random    long_pause_noi  0.242618    -0.115865   -0.091582   47
18     w2v2-base + Transformer   110             random    no_pause        -0.324380   -0.367946   -0.309898   47
18     w2v2-base + Transformer   110             random    original        -0.232979   -0.136332   -0.123034   47
18     w2v2-base + Transformer   124             random    long_pause      0.220791    0.415686    0.290756    35
18     w2v2-base + Transformer   124             random    long_pause_noi  0.230306    0.341737    0.250420    35
18     w2v2-base + Transformer   124             random    no_pause        -0.138438   0.247899    0.186555    35
18     w2v2-base + Transformer   124             random    original        -0.006714   0.318487    0.247059    35
18     w2v2-base + Transformer   191             random    long_pause      0.397151    0.666089    0.517845    55
18     w2v2-base + Transformer   191             random    long_pause_noi  0.545493    0.698124    0.524579    55
18     w2v2-base + Transformer   191             random    no_pause        0.261258    0.560462    0.434343    55
18     w2v2-base + Transformer   191             random    original        0.246924    0.486797    0.364310    55
18     w2v2-base + Transformer   057             reverse   long_pause      0.305266    0.171457    0.122807    39
18     w2v2-base + Transformer   057             reverse   long_pause_noi  0.338718    0.125709    0.114710    39
18     w2v2-base + Transformer   057             reverse   no_pause        0.143857    0.212955    0.176788    39
18     w2v2-base + Transformer   057             reverse   original        0.113152    0.214170    0.171390    39
18     w2v2-base + Transformer   061             reverse   long_pause      0.541947    0.118227    0.084656    28
18     w2v2-base + Transformer   061             reverse   long_pause_noi  0.559001    -0.038862   -0.015873   28
18     w2v2-base + Transformer   061             reverse   no_pause        0.679132    0.194308    0.121693    28
18     w2v2-base + Transformer   061             reverse   original        0.585441    0.117132    0.068783    28
18     w2v2-base + Transformer   110             reverse   long_pause      0.152317    0.099329    0.111933    47
18     w2v2-base + Transformer   110             reverse   long_pause_noi  0.551508    0.549029    0.400555    47
18     w2v2-base + Transformer   110             reverse   no_pause        -0.129286   -0.076434   0.013876    47
18     w2v2-base + Transformer   110             reverse   original        -0.183645   -0.111355   -0.006475   47
18     w2v2-base + Transformer   124             reverse   long_pause      0.431544    0.203081    0.146218    35
