block_s,dataset,train,train_label,pair,base_pair,mode,variant,case_dir,rel_path,global_concat_PCC,global_concat_SRCC,global_concat_KTAU,global_concat_n,global_rm_PCC,global_rm_SRCC,global_rm_KTAU,global_rm_n,block_concat_PCC,block_concat_SRCC,block_concat_KTAU,block_concat_n,block_rm_PCC,block_rm_SRCC,block_rm_KTAU,block_rm_n
1,bvcc,18,w2v2-base + Transformer,dlg_sys8f532__sys83aed,dlg_sys8f532__sys83aed,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/dlg_sys8f532__sys83aed/no_pause,dialogue_block1/bvcc/train18/dlg_sys8f532__sys83aed/no_pause,0.8884774307109867,0.7865612648221343,0.6679841897233202,23,0.9551201147530349,0.8013833992094862,0.6837944664031621,23,0.7457815649259565,0.7001142837127231,0.4894790828264268,182,0.8357311345623966,0.7028422518732639,0.5272960398350172,182
1,bvcc,18,w2v2-base + Transformer,dlg_sys8f532__sys83aed,dlg_sys8f532__sys83aed,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/dlg_sys8f532__sys83aed/original,dialogue_block1/bvcc/train18/dlg_sys8f532__sys83aed/original,0.9085887299900401,0.7707509881422924,0.6600790513833992,23,0.9542475531971778,0.7796442687747036,0.6679841897233202,23,0.7615757922041909,0.7141062294270943,0.5080789083855544,182,0.8356227602739423,0.7047613872151497,0.5323431733614783,182
1,bvcc,18,w2v2-base + Transformer,dlg_sys8f532__sys91caa,dlg_sys8f532__sys91caa,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/dlg_sys8f532__sys91caa/long_pause,dialogue_block1/bvcc/train18/dlg_sys8f532__sys91caa/long_pause,0.9395972160005183,0.028070175438596492,0.029239766081871343,19,0.9606954543714387,0.2789473684210526,0.27485380116959063,19,0.6856340628917923,0.5470719970940534,0.3850246160741725,181,0.8810992846459749,0.8451728781368055,0.6622578661978029,181
1,bvcc,18,w2v2-base + Transformer,dlg_sys8f532__sys91caa,dlg_sys8f532__sys91caa,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/dlg_sys8f532__sys91caa/long_pause_noise,dialogue_block1/bvcc/train18/dlg_sys8f532__sys91caa/long_pause_noise,0.9410054156949821,0.019298245614035085,0.017543859649122806,19,0.9674666639887467,0.3140350877192983,0.22807017543859648,19,0.6152487256947724,0.5719382155862132,0.405068411906822,181,0.8673564104377377,0.8171724904888498,0.6442137772860727,181
1,bvcc,18,w2v2-base + Transformer,dlg_sys8f532__sys91caa,dlg_sys8f532__sys91caa,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/dlg_sys8f532__sys91caa/no_pause,dialogue_block1/bvcc/train18/dlg_sys8f532__sys91caa/no_pause,0.9340480194505049,-0.021052631578947368,0.005847953216374269,19,0.9572058782552647,0.256140350877193,0.2631578947368421,19,0.800157056139494,0.6791893397697744,0.48860588622182805,181,0.8808027950817502,0.8616238471448978,0.6882625825705905,181
1,bvcc,18,w2v2-base + Transformer,dlg_sys8f532__sys91caa,dlg_sys8f532__sys91caa,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/dlg_sys8f532__sys91caa/original,dialogue_block1/bvcc/train18/dlg_sys8f532__sys91caa/original,0.9329477091390769,0.02982456140350877,0.04093567251461988,19,0.9528785463956116,0.2210526315789474,0.22807017543859648,19,0.7300908276548838,0.6701134061082163,0.4766020961231277,181,0.8793479004013276,0.8593908504815247,0.6840169145913598,181
1,bvcc,18,w2v2-base + Transformer,dlg_sys8f532__sysd81da,dlg_sys8f532__sysd81da,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/dlg_sys8f532__sysd81da/long_pause,dialogue_block1/bvcc/train18/dlg_sys8f532__sysd81da/long_pause,0.019124812708545547,-0.11822660098522166,-0.0689655172413793,29,0.09506401472460664,-0.08866995073891623,-0.05418719211822659,29,-0.12441301811626848,-0.23168604845260563,-0.17061610416336628,181,-0.19572530194077953,-0.23187389664754723,-0.17420985573828837,181
1,bvcc,18,w2v2-base + Transformer,dlg_sys8f532__sysd81da,dlg_sys8f532__sysd81da,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/dlg_sys8f532__sysd81da/long_pause_noise,dialogue_block1/bvcc/train18/dlg_sys8f532__sysd81da/long_pause_noise,0.3897909013625213,-0.1364532019704433,-0.10837438423645318,29,0.41822984251805834,-0.22709359605911325,-0.18719211822660095,29,-0.0923001947770726,-0.21974344346708635,-0.15949125587044055,181,-0.12376633290754353,-0.254379201353719,-0.1955278193789051,181
1,bvcc,18,w2v2-base + Transformer,dlg_sys8f532__sysd81da,dlg_sys8f532__sysd81da,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/dlg_sys8f532__sysd81da/no_pause,dialogue_block1/bvcc/train18/dlg_sys8f532__sysd81da/no_pause,-0.035354069606407613,-0.06896551724137931,-0.02463054187192118,29,-0.10424205928121276,-0.09901477832512312,-0.07881773399014777,29,-0.17158009975944494,-0.255012837257922,-0.18494621940088493,181,0.09949054407130642,0.0561279356156804,0.06816317036681274,181
1,bvcc,18,w2v2-base + Transformer,dlg_sys8f532__sysd81da,dlg_sys8f532__sysd81da,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/dlg_sys8f532__sysd81da/original,dialogue_block1/bvcc/train18/dlg_sys8f532__sysd81da/original,-6.0661909066013595e-05,-0.06798029556650244,-0.05911330049261083,29,-0.10215314166178598,-0.11428571428571425,-0.08866995073891623,29,-0.17506438589586912,-0.1572783230334804,-0.1154753814323805,181,0.1174351326681749,0.039942310647978645,0.06897786961422486,181
1,bvcc,18,w2v2-base + Transformer,dlg_sys91caa__sysd81da,dlg_sys91caa__sysd81da,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/dlg_sys91caa__sysd81da/long_pause,dialogue_block1/bvcc/train18/dlg_sys91caa__sysd81da/long_pause,0.8898088089462962,0.6222910216718266,0.47712418300653603,18,0.9549110618671058,0.6222910216718266,0.5032679738562092,18,0.44100282633931037,0.2563116276975662,0.1973154152720435,181,0.8896466650453145,0.8579940313850174,0.6858823091453593,181
1,bvcc,18,w2v2-base + Transformer,dlg_sys91caa__sysd81da,dlg_sys91caa__sysd81da,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/dlg_sys91caa__sysd81da/long_pause_noise,dialogue_block1/bvcc/train18/dlg_sys91caa__sysd81da/long_pause_noise,0.8633663765613072,0.5232198142414861,0.3856209150326798,18,0.9158787021128152,0.5624355005159958,0.4379084967320262,18,0.3233440491250814,0.31879201756021025,0.23470496228635992,181,0.7960366301379305,0.7978728478120132,0.6118120821113066,181
1,bvcc,18,w2v2-base + Transformer,dlg_sys91caa__sysd81da,dlg_sys91caa__sysd81da,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/dlg_sys91caa__sysd81da/no_pause,dialogue_block1/bvcc/train18/dlg_sys91caa__sysd81da/no_pause,0.9085833556590487,0.651186790505676,0.5163398692810458,18,0.9500755834146601,0.6429308565531475,0.5163398692810458,18,0.7845432106348447,0.6891642037564817,0.5157507493750507,181,0.9045980173870534,0.889285730047638,0.7578210188546909,181
1,bvcc,18,w2v2-base + Transformer,dlg_sys91caa__sysd81da,dlg_sys91caa__sysd81da,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/dlg_sys91caa__sysd81da/original,dialogue_block1/bvcc/train18/dlg_sys91caa__sysd81da/original,0.8658316466578576,0.5521155830753354,0.4248366013071896,18,0.946641445379441,0.5995872033023736,0.4901960784313726,18,0.7166090069483819,0.6974593576683322,0.5123836383935689,181,0.900420894127967,0.8921683716570289,0.7640823509960586,181
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sys78aec,dlg_sys6c11c__sys78aec,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys78aec/long_pause,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys78aec/long_pause,0.6350663071120201,0.6057312252964426,0.4308300395256917,23,0.6476321548559032,0.7766798418972332,0.6521739130434783,23,0.5012522511039228,0.40888909789890154,0.2848586715484556,182,0.8176145820916043,0.7670900316219313,0.5789581530552379,182
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sys78aec,dlg_sys6c11c__sys78aec,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys78aec/long_pause_noise,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys78aec/long_pause_noise,0.6520130033149468,0.6936758893280633,0.5019762845849802,23,0.5993271501197317,0.6956521739130435,0.5968379446640317,23,0.4391932187543075,0.43811647743090837,0.3082089492599696,182,0.774380630821834,0.7774878111126271,0.5989985116910004,182
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sys78aec,dlg_sys6c11c__sys78aec,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys78aec/no_pause,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys78aec/no_pause,0.6251724554932023,0.58399209486166,0.42292490118577075,23,0.7294441255138499,0.7885375494071146,0.6837944664031621,23,0.6971531538863442,0.5969861702590641,0.4237101103008426,182,0.8401940787559514,0.7837204540193144,0.5978273219005986,182
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sys78aec,dlg_sys6c11c__sys78aec,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys78aec/original,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys78aec/original,0.7410536118072024,0.6996047430830039,0.541501976284585,23,0.7314165275745498,0.7895256916996048,0.691699604743083,23,0.7047626784915297,0.6081008426008521,0.42932216474191337,182,0.8398939405431121,0.7747957351286043,0.5900193899645874,182
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sys83aed,dlg_sys6c11c__sys83aed,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys83aed/long_pause,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys83aed/long_pause,-0.8356812346990999,0.0,0.017543859649122806,19,-0.8949227277584152,0.02456140350877193,0.017543859649122806,19,-0.08627119716246565,-0.09808027369633042,-0.06993960589307574,193,0.010350866503367667,-0.04371013175087442,-0.06275940007833034,193
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sys83aed,dlg_sys6c11c__sys83aed,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys83aed/long_pause_noise,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys83aed/long_pause_noise,-0.8372806990343334,0.057894736842105256,0.06432748538011696,19,-0.8980593136480165,0.03859649122807017,0.05263157894736842,19,-0.05277686098560619,-0.06931316020554319,-0.05145054722146402,193,-0.0943163027955215,-0.09198506878204435,-0.08734065990087408,193
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sys83aed,dlg_sys6c11c__sys83aed,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys83aed/no_pause,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys83aed/no_pause,-0.826190405037169,0.07543859649122807,0.09941520467836257,19,-0.9415456935405081,-0.41754385964912283,-0.3567251461988304,19,-0.029059461333603324,-0.023658300687117908,-0.017110588749076498,193,0.04855472276708152,-0.027070652875061114,-0.017634382046607482,193
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sys83aed,dlg_sys6c11c__sys83aed,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys83aed/original,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys83aed/original,-0.8168760651348633,0.1719298245614035,0.19298245614035084,19,-0.9371343454400023,-0.2421052631578947,-0.22807017543859648,19,-0.0036084289467000485,0.02646001959033363,0.019430668579459753,193,0.00021782950422896685,0.0132557533260329,0.03829689030323847,193
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sys8f532,dlg_sys6c11c__sys8f532,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys8f532/long_pause,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys8f532/long_pause,0.9165421595059751,0.874505928853755,0.7391304347826086,23,0.575737614385523,0.5306324110671937,0.42292490118577075,23,0.6540179120287944,0.5508990358192224,0.3886082843384404,186,0.8597730719184153,0.8043339590782267,0.6112580382433558,186
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sys8f532,dlg_sys6c11c__sys8f532,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys8f532/long_pause_noise,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys8f532/long_pause_noise,0.9309388709331287,0.941699604743083,0.8102766798418973,23,0.7187128502774467,0.6650197628458498,0.5177865612648221,23,0.5832356508846455,0.5616557551296725,0.39546681450439114,186,0.8617581478394802,0.8221091600786002,0.656228144908145,186
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sys8f532,dlg_sys6c11c__sys8f532,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys8f532/no_pause,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys8f532/no_pause,0.9297655000400261,0.9318181818181819,0.7944664031620553,23,0.629325105259108,0.5810276679841897,0.4861660079051383,23,0.6959392618271947,0.6198947833258196,0.44028130594253073,186,0.8665029835577974,0.8178887490886185,0.6387121641353956,186
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sys8f532,dlg_sys6c11c__sys8f532,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys8f532/original,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys8f532/original,0.8985929757183555,0.9565217391304348,0.841897233201581,23,0.632930454367875,0.5859683794466404,0.46245059288537554,23,0.6709573551926445,0.6317121180182348,0.446980841653373,186,0.863414129092116,0.8074002706064952,0.6312585552959278,186
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sys91caa,dlg_sys6c11c__sys91caa,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys91caa/long_pause,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys91caa/long_pause,-0.6311941199888732,-0.8382352941176471,-0.6833333333333333,16,0.8467592878390283,0.4676470588235294,0.35,16,0.009209728305965215,0.02152909510238611,0.01921418686443141,188,0.18922033574337438,0.29856821208134643,0.20367222917161654,188
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sys91caa,dlg_sys6c11c__sys91caa,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys91caa/long_pause_noise,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys91caa/long_pause_noise,-0.4521041339746734,-0.7000000000000001,-0.45,16,0.9234107533962026,0.7205882352941175,0.5666666666666667,16,0.01926652390216968,0.047043380898190476,0.03930346775627427,188,0.14833466694502245,0.2501395015323102,0.16392820938937466,188
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sys91caa,dlg_sys6c11c__sys91caa,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys91caa/no_pause,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys91caa/no_pause,-0.411591461058453,-0.7352941176470589,-0.5333333333333333,16,0.8691035454064827,0.5764705882352941,0.43333333333333335,16,0.18225806673031247,0.16468980412530138,0.11999811824689526,188,0.26618504063629045,0.38225220626815076,0.27071645423559004,188
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sys91caa,dlg_sys6c11c__sys91caa,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys91caa/original,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sys91caa/original,-0.054208571641707615,-0.43529411764705883,-0.35,16,0.7876468706432671,0.4058823529411764,0.2833333333333333,16,0.1703448509830232,0.1958863852574508,0.14118875103792808,188,0.2605257512866245,0.43647254715701206,0.33826859009550275,188
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sysd81da,dlg_sys6c11c__sysd81da,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sysd81da/long_pause,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sysd81da/long_pause,0.8387963172673931,0.9062676453980804,0.7662337662337663,22,0.8973078017316874,0.8475437605872389,0.6709956709956709,22,0.3427453799470809,0.27550636938145145,0.199915801474461,182,0.8644799974823356,0.8413834616233379,0.6597637045477788,182
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sysd81da,dlg_sys6c11c__sysd81da,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sysd81da/long_pause_noise,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sysd81da/long_pause_noise,0.8104076477372264,0.8701298701298703,0.7056277056277056,22,0.8217615993972374,0.7628458498023717,0.6017316017316018,22,0.22510785948250617,0.23701206227450672,0.1768829700633242,182,0.7312655693292167,0.7582984752748662,0.5893802039537652,182
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sysd81da,dlg_sys6c11c__sysd81da,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sysd81da/no_pause,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sysd81da/no_pause,0.8894138939853738,0.8430265386787127,0.7142857142857142,22,0.858191131668893,0.7967250141163186,0.6277056277056278,22,0.6830070591606783,0.619496703917655,0.43528771738740807,182,0.8980161268994823,0.8855648814062375,0.7592669094691854,182
1,bvcc,18,w2v2-base + Transformer,rand_dlg_sys6c11c__sysd81da,dlg_sys6c11c__sysd81da,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sysd81da/original,dialogue_block1/bvcc/train18/rand_dlg_sys6c11c__sysd81da/original,0.8923921620958175,0.8633540372670809,0.7142857142857142,22,0.8718356919575889,0.8125352907961604,0.645021645021645,22,0.7109018599042081,0.662726553666857,0.4786438320324297,182,0.896611958798492,0.873761061168095,0.7507791032751022,182
